ID,Customer ID,MaritalStatus,YearlyIncome,TotalChildren,EnglishEducation,HouseOwnerFlag
11372,22371,S,50000,0,Graduate Degree,FALSE
11373,22372,S,50000,0,Graduate Degree,TRUE
11374,22373,S,40000,0,Graduate Degree,TRUE
11375,22374,M,40000,0,Graduate Degree,TRUE
11376,22375,S,40000,1,Graduate Degree,TRUE
11377,22376,S,50000,1,Graduate Degree,TRUE
11378,22377,S,10000,1,Graduate Degree,TRUE
11379,22378,S,10000,1,Graduate Degree,FALSE
11380,22379,S,10000,1,Graduate Degree,FALSE
11381,22380,S,10000,1,Graduate Degree,FALSE
11382,22381,M,10000,1,Graduate Degree,TRUE
11383,22382,S,20000,1,Graduate Degree,TRUE
11384,22383,M,20000,1,Graduate Degree,TRUE
11385,22384,S,10000,1,Bachelors,TRUE
11386,22385,M,20000,1,Graduate Degree,TRUE
11387,22386,M,20000,1,Graduate Degree,TRUE
11388,22387,M,20000,1,Graduate Degree,TRUE
11389,22388,M,20000,1,Graduate Degree,TRUE
11390,22389,M,20000,1,Bachelors,TRUE
11391,22390,M,20000,1,Bachelors,TRUE
11392,22391,M,10000,2,Partial College,TRUE
11393,22392,M,10000,2,Partial College,TRUE
11394,22393,S,10000,2,Partial College,FALSE
11395,22394,S,20000,1,Graduate Degree,FALSE
11396,22395,S,20000,1,Bachelors,TRUE
11397,22396,S,30000,1,Bachelors,TRUE
11398,22397,M,10000,2,Partial College,TRUE
11399,22398,M,20000,1,Partial College,TRUE
11400,22399,S,10000,0,Partial College,TRUE
11401,22400,M,10000,0,Partial College,FALSE
11402,22401,M,10000,0,Partial College,TRUE
11403,22402,M,10000,0,Partial College,TRUE
11404,22403,M,10000,0,Partial College,TRUE
11405,22404,S,10000,0,Partial College,FALSE
11406,22405,M,10000,0,Partial College,TRUE
11407,22406,M,10000,0,High School,TRUE
11408,22407,M,10000,1,High School,TRUE
11409,22408,S,10000,1,High School,FALSE
11410,22409,S,20000,0,Bachelors,TRUE
11411,22410,S,20000,0,Bachelors,FALSE
11412,22411,S,20000,0,Bachelors,FALSE
11413,22412,M,20000,0,Bachelors,FALSE
11414,22413,M,20000,1,Partial College,TRUE
11415,22414,S,20000,2,Partial College,FALSE
11416,22415,S,30000,1,Bachelors,FALSE
11417,22416,M,30000,1,Bachelors,FALSE
11418,22417,M,20000,1,Partial College,TRUE
11419,22418,M,30000,4,Graduate Degree,TRUE
11420,22419,S,10000,1,High School,FALSE
11421,22420,S,10000,1,High School,FALSE
11422,22421,S,20000,2,Partial College,FALSE
11423,22422,M,30000,3,Graduate Degree,FALSE
11424,22423,S,20000,2,Partial College,FALSE
11425,22424,S,20000,2,Partial College,TRUE
11426,22425,S,20000,2,Partial College,FALSE
11427,22426,M,30000,3,Graduate Degree,TRUE
11428,22427,S,30000,3,Bachelors,FALSE
11429,22428,S,30000,3,Bachelors,FALSE
11430,22429,M,30000,3,Bachelors,TRUE
11431,22430,S,40000,3,Graduate Degree,FALSE
11432,22431,S,10000,1,High School,FALSE
11433,22432,S,10000,2,High School,TRUE
11434,22433,S,20000,0,Partial College,FALSE
11435,22434,S,20000,0,Partial College,FALSE
11436,22435,S,10000,2,High School,TRUE
11437,22436,S,30000,0,Bachelors,TRUE
11438,22437,S,40000,0,Graduate Degree,FALSE
11439,22438,S,20000,0,Partial College,FALSE
11440,22439,M,30000,0,Bachelors,TRUE
11441,22440,S,30000,0,Bachelors,FALSE
11442,22441,S,30000,1,Bachelors,TRUE
11443,22442,S,30000,1,Bachelors,TRUE
11444,22443,S,30000,1,Bachelors,FALSE
11445,22444,S,40000,0,Graduate Degree,FALSE
11446,22445,S,40000,0,Graduate Degree,FALSE
11447,22446,S,40000,0,Graduate Degree,FALSE
11448,22447,M,40000,0,Graduate Degree,TRUE
11449,22448,S,40000,0,Graduate Degree,TRUE
11450,22449,M,40000,0,Graduate Degree,TRUE
11451,22450,M,50000,0,Graduate Degree,TRUE
11452,22451,S,50000,0,Graduate Degree,FALSE
11453,22452,S,50000,0,Graduate Degree,TRUE
11454,22453,M,10000,3,Bachelors,TRUE
11455,22454,M,10000,3,Partial College,FALSE
11456,22455,M,10000,3,Partial College,TRUE
11457,22456,S,20000,2,Partial College,FALSE
11458,22457,M,10000,2,High School,FALSE
11459,22458,S,20000,1,Partial College,FALSE
11460,22459,M,20000,1,Partial College,TRUE
11461,22460,S,20000,1,Partial College,TRUE
11462,22461,S,20000,1,Partial College,TRUE
11463,22462,S,20000,1,Partial College,FALSE
11464,22463,M,30000,1,Bachelors,TRUE
11465,22464,M,40000,0,Graduate Degree,TRUE
11466,22465,S,40000,0,Graduate Degree,TRUE
11467,22466,S,20000,1,Partial College,FALSE
11468,22467,S,20000,1,Partial College,TRUE
11469,22468,M,20000,1,Partial College,TRUE
11470,22469,M,20000,1,Partial College,TRUE
11471,22470,M,30000,1,Bachelors,TRUE
11472,22471,S,30000,1,Bachelors,TRUE
11473,22472,S,30000,1,Bachelors,FALSE
11474,22473,S,30000,1,Bachelors,TRUE
11475,22474,S,10000,5,Partial High School,TRUE
11476,22475,S,10000,5,Partial High School,TRUE
11477,22476,S,20000,2,High School,FALSE
11478,22477,S,20000,2,High School,TRUE
11479,22478,S,30000,1,Bachelors,TRUE
11480,22479,M,30000,1,Bachelors,TRUE
11481,22480,M,30000,1,Bachelors,TRUE
11482,22481,M,30000,1,Bachelors,TRUE
11483,22482,S,10000,4,Partial High School,TRUE
11484,22483,S,10000,4,Partial High School,TRUE
11485,22484,S,20000,2,High School,TRUE
11486,22485,S,20000,2,High School,TRUE
11487,22486,S,20000,2,High School,TRUE
11488,22487,S,20000,2,High School,TRUE
11489,22488,M,30000,1,Bachelors,TRUE
11490,22489,M,30000,1,Bachelors,TRUE
11491,22490,S,10000,5,Partial High School,FALSE
11492,22491,S,20000,2,High School,TRUE
11493,22492,S,20000,3,High School,FALSE
11494,22493,S,20000,3,High School,TRUE
11495,22494,S,20000,3,High School,FALSE
11496,22495,S,20000,3,High School,TRUE
11497,22496,M,30000,1,Bachelors,TRUE
11498,22497,S,10000,3,Partial High School,TRUE
11499,22498,S,20000,3,High School,FALSE
11500,22499,M,10000,4,High School,FALSE
11501,22500,S,40000,0,Bachelors,FALSE
11502,22501,S,40000,0,Bachelors,TRUE
11503,22502,S,40000,0,Bachelors,TRUE
11504,22503,M,40000,0,Bachelors,TRUE
11505,22504,S,60000,0,Graduate Degree,FALSE
11506,22505,M,30000,1,Partial College,FALSE
11507,22506,S,30000,2,Partial College,TRUE
11508,22507,S,30000,2,Partial College,FALSE
11509,22508,M,40000,1,Bachelors,TRUE
11510,22509,M,40000,1,Bachelors,TRUE
11511,22510,M,40000,1,Bachelors,TRUE
11512,22511,S,30000,2,Partial College,TRUE
11513,22512,S,30000,2,Partial College,TRUE
11514,22513,S,30000,2,Partial College,TRUE
11515,22514,S,20000,0,High School,TRUE
11516,22515,S,20000,4,High School,TRUE
11517,22516,S,30000,3,Partial College,FALSE
11518,22517,S,30000,3,Partial College,TRUE
11519,22518,S,30000,3,Partial College,FALSE
11520,22519,M,40000,1,Bachelors,TRUE
11521,22520,M,40000,1,Bachelors,TRUE
11522,22521,S,30000,1,Partial College,TRUE
11523,22522,S,30000,1,Partial College,FALSE
11524,22523,M,40000,1,Bachelors,TRUE
11525,22524,M,40000,1,Bachelors,TRUE
11526,22525,S,30000,4,Partial College,TRUE
11527,22526,S,30000,4,Partial College,TRUE
11528,22527,S,20000,0,High School,FALSE
11529,22528,S,20000,0,High School,TRUE
11530,22529,S,10000,0,Partial High School,FALSE
11531,22530,S,20000,0,High School,FALSE
11532,22531,S,20000,0,High School,TRUE
11533,22532,S,30000,0,Partial College,FALSE
11534,22533,M,20000,0,Partial High School,FALSE
11535,22534,S,30000,0,Partial College,TRUE
11536,22535,M,40000,1,Bachelors,TRUE
11537,22536,M,40000,1,Bachelors,TRUE
11538,22537,S,20000,0,Partial High School,FALSE
11539,22538,S,10000,0,Partial High School,TRUE
11540,22539,S,20000,0,Partial High School,FALSE
11541,22540,S,20000,0,Partial High School,FALSE
11542,22541,S,30000,0,Partial College,FALSE
11543,22542,S,30000,0,Partial College,TRUE
11544,22543,S,40000,0,Graduate Degree,TRUE
11545,22544,M,50000,1,Graduate Degree,TRUE
11546,22545,M,50000,1,Graduate Degree,TRUE
11547,22546,M,40000,4,High School,TRUE
11548,22547,S,70000,1,Graduate Degree,TRUE
11549,22548,M,70000,1,Graduate Degree,TRUE
11550,22549,M,70000,1,Graduate Degree,TRUE
11551,22550,M,10000,1,Bachelors,TRUE
11552,22551,S,20000,1,Graduate Degree,TRUE
11553,22552,S,20000,1,Graduate Degree,FALSE
11554,22553,M,30000,1,Graduate Degree,FALSE
11555,22554,M,10000,1,Bachelors,FALSE
11556,22555,M,20000,1,Bachelors,TRUE
11557,22556,S,20000,1,Bachelors,TRUE
11558,22557,S,10000,1,Partial College,FALSE
11559,22558,M,10000,1,Partial College,TRUE
11560,22559,S,10000,1,Partial College,TRUE
11561,22560,S,10000,1,Partial College,TRUE
11562,22561,S,10000,1,Partial College,FALSE
11563,22562,S,10000,2,Partial College,TRUE
11564,22563,S,10000,2,Partial College,FALSE
11565,22564,M,20000,1,Bachelors,TRUE
11566,22565,S,20000,1,Bachelors,FALSE
11567,22566,S,10000,2,Partial College,TRUE
11568,22567,M,20000,1,Graduate Degree,TRUE
11569,22568,S,20000,1,Graduate Degree,TRUE
11570,22569,M,30000,1,Graduate Degree,TRUE
11571,22570,S,30000,1,Bachelors,TRUE
11572,22571,M,10000,0,Partial College,TRUE
11573,22572,M,10000,0,Partial College,TRUE
11574,22573,S,10000,0,Partial College,FALSE
11575,22574,M,10000,0,Partial College,FALSE
11576,22575,S,20000,0,Bachelors,FALSE
11577,22576,S,20000,0,Bachelors,FALSE
11578,22577,M,20000,0,Bachelors,TRUE
11579,22578,S,10000,0,High School,FALSE
11580,22579,S,10000,1,High School,FALSE
11581,22580,S,10000,1,High School,FALSE
11582,22581,M,20000,0,Bachelors,FALSE
11583,22582,S,20000,0,Bachelors,FALSE
11584,22583,S,20000,0,Partial College,TRUE
11585,22584,S,20000,1,Partial College,TRUE
11586,22585,S,30000,4,Graduate Degree,FALSE
11587,22586,M,30000,3,Graduate Degree,FALSE
11588,22587,S,20000,1,Partial College,FALSE
11589,22588,S,20000,1,Partial College,TRUE
11590,22589,S,20000,1,Partial College,TRUE
11591,22590,M,20000,2,Partial College,FALSE
11592,22591,S,30000,1,Graduate Degree,FALSE
11593,22592,S,30000,3,Graduate Degree,TRUE
11594,22593,S,30000,3,Bachelors,FALSE
11595,22594,M,30000,3,Bachelors,FALSE
11596,22595,M,40000,3,Graduate Degree,TRUE
11597,22596,M,30000,0,Bachelors,TRUE
11598,22597,M,30000,0,Bachelors,TRUE
11599,22598,S,30000,0,Bachelors,FALSE
11600,22599,M,40000,3,Graduate Degree,FALSE
11601,22600,S,30000,1,Bachelors,TRUE
11602,22601,M,30000,1,Bachelors,FALSE
11603,22602,S,10000,2,High School,TRUE
11604,22603,S,10000,2,High School,TRUE
11605,22604,S,20000,0,Partial College,TRUE
11606,22605,S,20000,0,Partial College,FALSE
11607,22606,S,20000,0,Partial College,TRUE
11608,22607,S,20000,0,Partial College,FALSE
11609,22608,S,10000,2,High School,TRUE
11610,22609,M,30000,0,Bachelors,TRUE
11611,22610,M,30000,0,Bachelors,TRUE
11612,22611,M,40000,0,Graduate Degree,TRUE
11613,22612,S,20000,0,Partial College,FALSE
11614,22613,S,20000,0,Partial College,FALSE
11615,22614,S,30000,0,Bachelors,TRUE
11616,22615,S,30000,0,Bachelors,FALSE
11617,22616,S,40000,0,Graduate Degree,TRUE
11618,22617,M,40000,0,Graduate Degree,TRUE
11619,22618,M,40000,0,Graduate Degree,TRUE
11620,22619,S,50000,0,Graduate Degree,FALSE
11621,22620,S,50000,0,Graduate Degree,FALSE
11622,22621,M,50000,0,Graduate Degree,TRUE
11623,22622,M,10000,3,Partial College,FALSE
11624,22623,S,10000,3,Partial College,FALSE
11625,22624,M,10000,3,High School,FALSE
11626,22625,S,10000,3,High School,TRUE
11627,22626,S,10000,3,High School,TRUE
11628,22627,S,20000,1,Partial College,FALSE
11629,22628,M,20000,1,Partial College,TRUE
11630,22629,M,40000,1,Graduate Degree,TRUE
11631,22630,M,30000,1,Bachelors,TRUE
11632,22631,S,30000,1,Bachelors,FALSE
11633,22632,M,40000,0,Graduate Degree,TRUE
11634,22633,S,40000,0,Graduate Degree,TRUE
11635,22634,S,40000,0,Graduate Degree,TRUE
11636,22635,S,40000,0,Graduate Degree,FALSE
11637,22636,S,40000,0,Bachelors,FALSE
11638,22637,M,40000,0,Bachelors,TRUE
11639,22638,S,10000,3,Partial High School,TRUE
11640,22639,S,20000,1,Partial College,TRUE
11641,22640,M,20000,1,Partial College,TRUE
11642,22641,S,20000,1,Partial College,TRUE
11643,22642,S,20000,1,Partial College,FALSE
11644,22643,S,20000,1,High School,TRUE
11645,22644,S,30000,1,Bachelors,TRUE
11646,22645,S,30000,1,Bachelors,FALSE
11647,22646,S,20000,1,High School,FALSE
11648,22647,S,40000,0,Bachelors,FALSE
11649,22648,S,40000,0,Bachelors,FALSE
11650,22649,S,30000,1,Bachelors,FALSE
11651,22650,S,30000,1,Bachelors,FALSE
11652,22651,S,30000,1,Bachelors,FALSE
11653,22652,S,20000,2,High School,TRUE
11654,22653,S,20000,2,High School,TRUE
11655,22654,S,20000,2,High School,TRUE
11656,22655,S,20000,2,High School,TRUE
11657,22656,S,10000,5,Partial High School,TRUE
11658,22657,S,10000,3,Partial High School,TRUE
11659,22658,S,20000,2,High School,TRUE
11660,22659,S,20000,2,High School,TRUE
11661,22660,S,20000,2,High School,FALSE
11662,22661,M,30000,1,Bachelors,TRUE
11663,22662,M,30000,1,Bachelors,TRUE
11664,22663,S,30000,2,Partial College,TRUE
11665,22664,M,40000,0,Bachelors,FALSE
11666,22665,S,40000,0,Bachelors,FALSE
11667,22666,M,40000,0,Bachelors,FALSE
11668,22667,S,40000,0,Bachelors,TRUE
11669,22668,M,40000,0,Bachelors,FALSE
11670,22669,S,40000,0,Bachelors,TRUE
11671,22670,M,60000,0,Graduate Degree,TRUE
11672,22671,S,30000,2,Partial College,TRUE
11673,22672,S,30000,2,Partial College,TRUE
11674,22673,S,30000,2,Partial College,TRUE
11675,22674,S,30000,2,Partial College,TRUE
11676,22675,S,30000,2,Partial College,TRUE
11677,22676,S,30000,2,Partial College,TRUE
11678,22677,S,30000,2,Partial College,TRUE
11679,22678,M,40000,1,Bachelors,TRUE
11680,22679,M,40000,1,Bachelors,TRUE
11681,22680,M,40000,1,Bachelors,TRUE
11682,22681,S,30000,2,Partial College,TRUE
11683,22682,S,30000,2,Partial College,FALSE
11684,22683,S,30000,3,Partial College,TRUE
11685,22684,M,40000,1,Bachelors,TRUE
11686,22685,S,30000,3,Partial College,TRUE
11687,22686,S,30000,3,Partial College,TRUE
11688,22687,M,40000,1,Bachelors,TRUE
11689,22688,S,30000,1,Partial College,FALSE
11690,22689,S,30000,1,Partial College,FALSE
11691,22690,M,40000,1,Bachelors,TRUE
11692,22691,M,40000,1,Bachelors,TRUE
11693,22692,M,40000,1,Bachelors,TRUE
11694,22693,M,40000,1,Bachelors,TRUE
11695,22694,S,30000,3,Partial College,TRUE
11696,22695,S,30000,4,Partial College,TRUE
11697,22696,S,20000,0,High School,TRUE
11698,22697,S,20000,0,High School,FALSE
11699,22698,M,10000,0,Partial High School,FALSE
11700,22699,M,10000,0,Partial High School,TRUE
11701,22700,M,10000,0,Partial High School,FALSE
11702,22701,S,20000,0,High School,FALSE
11703,22702,S,20000,0,High School,FALSE
11704,22703,S,20000,0,High School,FALSE
11705,22704,S,20000,0,High School,FALSE
11706,22705,S,20000,0,Partial High School,FALSE
11707,22706,S,30000,0,Partial College,TRUE
11708,22707,S,30000,0,Partial College,FALSE
11709,22708,S,10000,0,Partial High School,TRUE
11710,22709,S,20000,0,Partial High School,FALSE
11711,22710,M,20000,0,Partial High School,FALSE
11712,22711,S,30000,0,Partial College,FALSE
11713,22712,S,30000,0,Partial College,FALSE
11714,22713,S,70000,3,Partial College,FALSE
11715,22714,M,90000,4,Partial College,TRUE
11716,22715,M,90000,4,Partial College,TRUE
11717,22716,S,100000,3,Bachelors,TRUE
11718,22717,M,100000,4,Partial College,TRUE
11719,22718,M,110000,2,Bachelors,TRUE
11720,22719,S,110000,3,Bachelors,TRUE
11721,22720,M,130000,1,Graduate Degree,TRUE
11722,22721,M,40000,4,High School,TRUE
11723,22722,S,70000,1,Bachelors,FALSE
11724,22723,M,60000,3,Graduate Degree,TRUE
11725,22724,M,70000,5,Bachelors,TRUE
11726,22725,M,60000,3,Graduate Degree,TRUE
11727,22726,M,60000,3,Graduate Degree,TRUE
11728,22727,M,60000,3,Graduate Degree,TRUE
11729,22728,M,70000,5,Bachelors,TRUE
11730,22729,M,70000,5,Bachelors,TRUE
11731,22730,M,70000,5,Bachelors,TRUE
11732,22731,M,70000,5,Bachelors,TRUE
11733,22732,M,80000,5,Bachelors,TRUE
11734,22733,M,80000,5,Bachelors,FALSE
11735,22734,S,30000,5,Partial High School,FALSE
11736,22735,M,40000,4,High School,TRUE
11737,22736,M,40000,4,High School,FALSE
11738,22737,M,70000,4,Bachelors,TRUE
11739,22738,M,70000,4,Bachelors,TRUE
11740,22739,M,70000,4,Bachelors,TRUE
11741,22740,S,40000,4,High School,FALSE
11742,22741,M,40000,4,High School,TRUE
11743,22742,S,40000,4,High School,FALSE
11744,22743,M,40000,5,High School,TRUE
11745,22744,S,40000,5,High School,FALSE
11746,22745,M,40000,5,High School,TRUE
11747,22746,M,70000,5,Bachelors,TRUE
11748,22747,M,70000,5,Bachelors,TRUE
11749,22748,S,70000,5,Bachelors,TRUE
11750,22749,M,70000,5,Bachelors,TRUE
11751,22750,M,70000,5,Bachelors,TRUE
11752,22751,M,60000,4,Bachelors,FALSE
11753,22752,M,60000,4,Bachelors,FALSE
11754,22753,S,70000,2,Partial College,FALSE
11755,22754,M,70000,2,Partial College,TRUE
11756,22755,M,70000,2,Partial College,TRUE
11757,22756,M,70000,2,Partial College,TRUE
11758,22757,M,70000,2,Partial College,TRUE
11759,22758,S,60000,2,Partial College,FALSE
11760,22759,M,60000,2,Partial College,TRUE
11761,22760,M,60000,2,Partial College,FALSE
11762,22761,S,60000,2,Partial College,TRUE
11763,22762,M,60000,2,Partial College,TRUE
11764,22763,S,60000,2,Partial College,TRUE
11765,22764,M,60000,2,Partial College,TRUE
11766,22765,M,60000,2,Partial College,TRUE
11767,22766,M,60000,2,Partial College,TRUE
11768,22767,M,60000,2,Partial College,TRUE
11769,22768,M,60000,2,Bachelors,TRUE
11770,22769,M,60000,2,Partial College,TRUE
11771,22770,M,70000,4,Partial College,TRUE
11772,22771,M,40000,2,Partial High School,FALSE
11773,22772,M,40000,2,Partial High School,TRUE
11774,22773,M,60000,2,Partial College,TRUE
11775,22774,M,60000,2,Partial College,TRUE
11776,22775,M,60000,2,Partial College,TRUE
11777,22776,M,70000,4,Partial College,TRUE
11778,22777,M,60000,2,High School,TRUE
11779,22778,M,60000,2,Partial College,TRUE
11780,22779,M,60000,2,Partial College,TRUE
11781,22780,M,60000,2,Partial College,TRUE
11782,22781,M,70000,4,Partial College,TRUE
11783,22782,S,70000,4,Partial College,TRUE
11784,22783,M,70000,2,Partial High School,TRUE
11785,22784,M,70000,2,Partial High School,TRUE
11786,22785,M,70000,2,Partial High School,TRUE
11787,22786,M,70000,2,Partial High School,TRUE
11788,22787,M,70000,2,Partial High School,TRUE
11789,22788,M,70000,2,Partial High School,FALSE
11790,22789,M,70000,2,Partial High School,TRUE
11791,22790,S,70000,2,Partial High School,TRUE
11792,22791,M,60000,2,High School,TRUE
11793,22792,M,70000,4,Partial College,TRUE
11794,22793,S,70000,4,Partial College,TRUE
11795,22794,M,130000,2,Partial College,TRUE
11796,22795,M,110000,2,Partial College,TRUE
11797,22796,M,110000,2,Partial College,FALSE
11798,22797,M,130000,2,Partial College,TRUE
11799,22798,M,150000,2,High School,TRUE
11800,22799,M,120000,3,Partial High School,FALSE
11801,22800,M,90000,2,High School,FALSE
11802,22801,M,110000,3,Partial College,TRUE
11803,22802,S,120000,3,Partial High School,TRUE
11804,22803,S,130000,3,Partial College,FALSE
11805,22804,M,80000,3,Partial College,TRUE
11806,22805,M,80000,5,Bachelors,TRUE
11807,22806,M,90000,5,Partial College,TRUE
11808,22807,M,130000,3,Bachelors,TRUE
11809,22808,S,170000,3,Bachelors,FALSE
11810,22809,M,80000,5,Partial College,TRUE
11811,22810,M,90000,5,Partial College,FALSE
11812,22811,M,110000,3,Bachelors,TRUE
11813,22812,M,120000,4,Bachelors,TRUE
11814,22813,M,130000,4,Bachelors,TRUE
11815,22814,M,100000,2,Bachelors,TRUE
11816,22815,M,100000,3,Bachelors,TRUE
11817,22816,M,120000,4,Bachelors,TRUE
11818,22817,S,120000,4,Bachelors,TRUE
11819,22818,M,150000,3,Graduate Degree,TRUE
11820,22819,M,80000,4,Partial College,TRUE
11821,22820,M,100000,3,High School,TRUE
11822,22821,M,130000,3,Partial College,TRUE
11823,22822,M,170000,5,High School,TRUE
11824,22823,M,160000,2,Bachelors,TRUE
11825,22824,M,80000,4,Partial College,FALSE
11826,22825,S,120000,4,Partial College,TRUE
11827,22826,M,130000,4,High School,TRUE
11828,22827,M,80000,5,High School,TRUE
11829,22828,M,160000,4,Partial College,TRUE
11830,22829,M,80000,5,High School,TRUE
11831,22830,M,120000,4,Partial College,TRUE
11832,22831,S,70000,5,Partial High School,TRUE
11833,22832,M,70000,5,Partial High School,TRUE
11834,22833,M,80000,5,High School,TRUE
11835,22834,M,100000,3,Partial High School,TRUE
11836,22835,M,100000,4,Partial High School,TRUE
11837,22836,S,110000,4,Partial High School,TRUE
11838,22837,M,120000,5,High School,TRUE
11839,22838,M,130000,5,Partial High School,TRUE
11840,22839,S,60000,0,Bachelors,FALSE
11841,22840,S,70000,0,Bachelors,TRUE
11842,22841,S,70000,0,Bachelors,TRUE
11843,22842,S,70000,0,Bachelors,FALSE
11844,22843,S,70000,0,Bachelors,FALSE
11845,22844,M,70000,0,Bachelors,FALSE
11846,22845,M,80000,0,Bachelors,FALSE
11847,22846,S,80000,0,Bachelors,FALSE
11848,22847,S,80000,0,Bachelors,FALSE
11849,22848,S,80000,0,Bachelors,FALSE
11850,22849,M,80000,0,Bachelors,TRUE
11851,22850,M,130000,4,High School,FALSE
11852,22851,S,90000,0,Bachelors,FALSE
11853,22852,M,80000,0,Bachelors,TRUE
11854,22853,S,80000,0,Bachelors,TRUE
11855,22854,S,100000,0,High School,TRUE
11856,22855,M,110000,0,Partial College,FALSE
11857,22856,M,80000,0,Bachelors,FALSE
11858,22857,M,110000,0,High School,TRUE
11859,22858,M,130000,4,High School,TRUE
11860,22859,M,90000,0,Bachelors,FALSE
11861,22860,M,100000,0,High School,TRUE
11862,22861,M,90000,5,Partial College,TRUE
11863,22862,M,110000,3,Bachelors,TRUE
11864,22863,M,70000,4,Partial College,TRUE
11865,22864,M,90000,2,Partial College,FALSE
11866,22865,M,80000,4,Graduate Degree,TRUE
11867,22866,S,30000,0,Partial College,TRUE
11868,22867,S,20000,0,Partial High School,FALSE
